ncbi_816,ncbi_838,ncbi_1263,ncbi_33024,ncbi_1678,ncbi_102106,ncbi_397864,ncbi_1578,ncbi_1766253,ncbi_33042,ncbi_572511,ncbi_239759,ncbi_1505663,ncbi_1573534,ncbi_841,ncbi_216851,ncbi_40840,ncbi_292632,ncbi_209879,ncbi_135858,ncbi_29465,ncbi_1301,ncbi_189330,ncbi_2039302,ncbi_580596,ncbi_1980693,ncbi_39948,ncbi_191303,ncbi_872,ncbi_2740,ncbi_207244,ncbi_904,ncbi_547,ncbi_2086,ncbi_1774107,ncbi_28050,ncbi_158846,ncbi_40544,ncbi_1573535,ncbi_848,ncbi_1769710,ncbi_123375,ncbi_577309,ncbi_577310,ncbi_83770,ncbi_1743,ncbi_375288,ncbi_35832,ncbi_1386,ncbi_946234,ncbi_117563,ncbi_283168,ncbi_1407607,ncbi_447020,ncbi_84108,ncbi_906,ncbi_1505657,ncbi_84111,ncbi_1506553,ncbi_1283313,ncbi_1473205,ncbi_580024,ncbi_86331,ncbi_1350,ncbi_644652,ncbi_46255,ncbi_1649459,ncbi_1980681,ncbi_119852,ncbi_1940255,ncbi_574697,ncbi_1378,ncbi_1506577,ncbi_52225,ncbi_416916,ncbi_724,ncbi_469,ncbi_570,ncbi_713,ncbi_1348911,ncbi_2152,ncbi_459786,ncbi_244127,ncbi_638847,ncbi_239934,ncbi_100883,ncbi_172900,ncbi_1918511,ncbi_1392389,ncbi_1926663,ncbi_482,ncbi_404402,ncbi_168808,ncbi_596767,ncbi_2701,ncbi_204475,ncbi_1485,ncbi_140625,ncbi_2172
0.08088252695028997,-0.027230327860449002,-0.030530229298667555,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0006759327600024262,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03222320536304052,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.04460906121701445,0.0007325000764980805,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
0.09140070090160496,-0.027230327860449002,-0.030530229298667555,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0009711350101639584,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03222320536304052,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.04460906121701445,0.0007325000764980805,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
0.0665040235562565,-0.027230327860449002,-0.030530229298667555,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0009711350101639584,0.0,-0.0,-0.0,-0.0,-0.0,-0.03222320536304052,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.04460906121701445,0.0007325000764980805,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
-0.03152636969502246,-0.027230327860449002,-0.030530229298667555,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0009711350101639584,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03222320536304052,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.04460906121701445,0.0007325000764980805,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
0.09140070090160496,-0.027230327860449002,-0.030530229298667555,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0009711350101639584,0.0,-0.0,-0.0,-0.0,-0.0,-0.03222320536304052,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.04460906121701445,0.0007325000764980805,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
0.07950201447743142,-0.027230327860449002,0.017641048618060852,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0009711350101639584,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03222320536304052,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.04460906121701445,0.0007325000764980805,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
0.06574981768373933,0.03745412517513513,-0.030530229298667555,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0009711350101639584,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01618918841144254,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.04460906121701445,0.0007325000764980805,-0.0,0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
0.09140070090160496,-0.027230327860449002,-0.030530229298667555,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0009711350101639584,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03222320536304052,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.04460906121701445,0.0007325000764980805,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
0.09140070090160496,-0.027230327860449002,-0.030530229298667555,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0009711350101639584,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03222320536304052,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.04460906121701445,0.0007325000764980805,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
0.09140070090160496,-0.027230327860449002,-0.030530229298667555,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0009711350101639584,-0.0,-0.0,-0.0,-0.0,0.0,-0.03222320536304052,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.021422026814552877,0.0007325000764980805,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
0.09140070090160496,-0.027230327860449002,-0.030530229298667555,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0009711350101639584,0.0,-0.0,-0.0,-0.0,-0.0,-0.03222320536304052,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.04460906121701445,0.0007325000764980805,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
0.09140070090160496,-0.027230327860449002,-0.030530229298667555,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0009711350101639584,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03222320536304052,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.04460906121701445,-0.008331794514294926,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
0.09140070090160496,0.12380503000784175,-0.030530229298667555,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0009711350101639584,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03222320536304052,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.04460906121701445,0.0007325000764980805,-0.0,-0.0,0.0006842308026471231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03247427525814208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020904401906523092,-0.0,-0.0,-0.0
